mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	system_text	tempo	qpm	tempo_visible	slur	Trill:trill	crescendo_line	diminuendo_line	crescendo_hairpin	decrescendo_hairpin	Ottava:8va
567	562	9079/6	9115/6	0.3333333333333333		5/12	5/12	Chord	3/4	1	1	1/12			1/8	2/3	8154														
567	562	3027/2	3039/2	0.3333333333333333		1/2	1/2	Chord	3/4	1	1	1/12			1/8	2/3	8155														
567	562	9083/6	9119/6	0.3333333333333333		7/12	7/12	Chord	3/4	1	1	1/12			1/8	2/3	8156														
567	562	9085/6	9121/6	0.3333333333333333		2/3	2/3	Chord	3/4	1	1	1/12			1/8	2/3	8157														
567	562	3023/2	3035/2	1.5		0	0	Chord	3/4	2	1	3/8			1/4	3/2	8158								834						
567	562	1513	1519	0.5		3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	8159								834						
567	562	3027/2	3039/2	1.0		1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	8160		articStaccatoBelow												
567	562	3025/2	3037/2	1.0		1/4	1/4	Chord	3/4	3	1	1/4			1/4	1	8161		articStaccatoBelow												
567	562	3027/2	3039/2	1.0		1/2	1/2	Chord	3/4	3	1	1/4			1/4	1	8162		articStaccatoBelow												
567	562	3025/2	3037/2	1.0		1/4	1/4	Chord	3/4	4	1	1/4			1/4	1	8163		articStaccatoBelow												
567	562	3027/2	3039/2	1.0		1/2	1/2	Chord	3/4	4	1	1/4			1/4	1	8164		articStaccatoBelow												
568	563	3029/2	3041/2	0.3333333333333333		0	0	Chord	3/4	1	1	1/12			1/8	2/3	8165														
568	563	9089/6	9125/6	0.3333333333333333		1/12	1/12	Chord	3/4	1	1	1/12			1/8	2/3	8166														
568	563	9091/6	9127/6	0.3333333333333333		1/6	1/6	Chord	3/4	1	1	1/12			1/8	2/3	8167														
568	563	3031/2	3043/2	0.3333333333333333		1/4	1/4	Chord	3/4	1	1	1/12			1/8	2/3	8168														
568	563	9095/6	9131/6	0.3333333333333333		1/3	1/3	Chord	3/4	1	1	1/12			1/8	2/3	8169														
568	563	9097/6	9133/6	0.3333333333333333		5/12	5/12	Chord	3/4	1	1	1/12			1/8	2/3	8170														
568	563	3033/2	3045/2	0.3333333333333333		1/2	1/2	Chord	3/4	1	1	1/12			1/8	2/3	8171														
568	563	9101/6	9137/6	0.3333333333333333		7/12	7/12	Chord	3/4	1	1	1/12			1/8	2/3	8172														
568	563	9103/6	9139/6	0.3333333333333333		2/3	2/3	Chord	3/4	1	1	1/12			1/8	2/3	8173														
568	563	3031/2	3043/2	1.0		1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	8174		articStaccatoAbove												
568	563	3033/2	3045/2	1.0		1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	8175		articStaccatoAbove												
568	563	3029/2	3041/2	1.5		0	0	Chord	3/4	3	1	3/8			1/4	3/2	8176								835						
568	563	1516	1522	0.5		3/8	3/8	Chord	3/4	3	1	1/8			1/8	1	8177								835						
568	563	3033/2	3045/2	1.0		1/2	1/2	Chord	3/4	3	1	1/4			1/4	1	8178		articStaccatoAbove												
568	563	3029/2	3041/2	1.0		0	0	Chord	3/4	4	1	1/4			1/4	1	8179														
569	564	3035/2	3047/2	0.3333333333333333		0	0	Chord	3/4	1	1	1/12			1/8	2/3	8180														
569	564	9107/6	9143/6	0.3333333333333333		1/12	1/12	Chord	3/4	1	1	1/12			1/8	2/3	8181														
569	564	9109/6	9145/6	0.3333333333333333		1/6	1/6	Chord	3/4	1	1	1/12			1/8	2/3	8182														
569	564	3037/2	3049/2	0.3333333333333333		1/4	1/4	Chord	3/4	1	1	1/12			1/8	2/3	8183														
569	564	9113/6	9149/6	0.3333333333333333		1/3	1/3	Chord	3/4	1	1	1/12			1/8	2/3	8184														
569	564	9115/6	9151/6	0.3333333333333333		5/12	5/12	Chord	3/4	1	1	1/12			1/8	2/3	8185														
569	564	3039/2	3051/2	0.3333333333333333		1/2	1/2	Chord	3/4	1	1	1/12			1/8	2/3	8186														
569	564	9119/6	9155/6	0.3333333333333333		7/12	7/12	Chord	3/4	1	1	1/12			1/8	2/3	8187														
569	564	9121/6	9157/6	0.3333333333333333		2/3	2/3	Chord	3/4	1	1	1/12			1/8	2/3	8188														
569	564	3035/2	3047/2	1.5		0	0	Chord	3/4	2	1	3/8			1/4	3/2	8189								836						
569	564	1519	1525	0.5		3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	8190								836						
569	564	3039/2	3051/2	1.0		1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	8191		articStaccatoBelow												
570	565	3041/2	3053/2	0.3333333333333333		0	0	Chord	3/4	1	1	1/12			1/8	2/3	8192														
570	565	9125/6	9161/6	0.3333333333333333		1/12	1/12	Chord	3/4	1	1	1/12			1/8	2/3	8193														
570	565	9127/6	9163/6	0.3333333333333333		1/6	1/6	Chord	3/4	1	1	1/12			1/8	2/3	8194														
570	565	3043/2	3055/2	0.3333333333333333		1/4	1/4	Chord	3/4	1	1	1/12			1/8	2/3	8195														
570	565	9131/6	9167/6	0.3333333333333333		1/3	1/3	Chord	3/4	1	1	1/12			1/8	2/3	8196														
570	565	9133/6	9169/6	0.3333333333333333		5/12	5/12	Chord	3/4	1	1	1/12			1/8	2/3	8197														
570	565	3045/2	3057/2	0.3333333333333333		1/2	1/2	Chord	3/4	1	1	1/12			1/8	2/3	8198														
570	565	9137/6	9173/6	0.3333333333333333		7/12	7/12	Chord	3/4	1	1	1/12			1/8	2/3	8199														
570	565	9139/6	9175/6	0.3333333333333333		2/3	2/3	Chord	3/4	1	1	1/12			1/8	2/3	8200														
570	565	3041/2	3053/2	1.5		0	0	Chord	3/4	2	1	3/8			1/4	3/2	8201								837						
570	565	1522	1528	0.5		3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	8202								837						
570	565	3045/2	3057/2	1.0		1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	8203		articStaccatoAbove												
571	566	3047/2	3059/2	0.0		0	0	Spanner	3/4	1	1	0																			0
571	566	3047/2	3059/2	0.3333333333333333		0	0	Chord	3/4	1	1	1/12			1/8	2/3	8204														0
571	566	9143/6	9179/6	0.3333333333333333		1/12	1/12	Chord	3/4	1	1	1/12			1/8	2/3	8205														0
571	566	9145/6	9181/6	0.3333333333333333		1/6	1/6	Chord	3/4	1	1	1/12			1/8	2/3	8206														0
571	566	3049/2	3061/2	0.3333333333333333		1/4	1/4	Chord	3/4	1	1	1/12			1/8	2/3	8207														0
571	566	9149/6	9185/6	0.3333333333333333		1/3	1/3	Chord	3/4	1	1	1/12			1/8	2/3	8208														0
571	566	9151/6	9187/6	0.3333333333333333		5/12	5/12	Chord	3/4	1	1	1/12			1/8	2/3	8209														0
571	566	3051/2	3063/2	0.3333333333333333		1/2	1/2	Chord	3/4	1	1	1/12			1/8	2/3	8210														0
571	566	9155/6	9191/6	0.3333333333333333		7/12	7/12	Chord	3/4	1	1	1/12			1/8	2/3	8211														0
571	566	9157/6	9193/6	0.3333333333333333		2/3	2/3	Chord	3/4	1	1	1/12			1/8	2/3	8212														0
571	566	3047/2	3059/2	1.5		0	0	Chord	3/4	2	1	3/8			1/4	3/2	8213								838						
571	566	1525	1531	0.5		3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	8214								838						
571	566	3051/2	3063/2	1.0		1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	8215		articStaccatoAbove												
571	566	3047/2	3059/2	1.5		0	0	Chord	3/4	3	1	3/8			1/4	3/2	8216								839						
571	566	1525	1531	0.5		3/8	3/8	Chord	3/4	3	1	1/8			1/8	1	8217								839						
571	566	3051/2	3063/2	1.0		1/2	1/2	Chord	3/4	3	1	1/4			1/4	1	8218		articStaccatoAbove												
571	566	3047/2	3059/2	1.5		0	0	Chord	3/4	4	1	3/8			1/4	3/2	8219								840						
571	566	1525	1531	0.5		3/8	3/8	Chord	3/4	4	1	1/8			1/8	1	8220								840						
571	566	3051/2	3063/2	1.0		1/2	1/2	Chord	3/4	4	1	1/4			1/4	1	8221		articStaccatoAbove												
572	567	3053/2	3065/2	0.0		0	0	Dynamic	3/4	1	1	0						sfp													0
572	567	3053/2	3065/2	3.0		0	0	Chord	3/4	1	1	3/4			1/2	3/2	8222														0
572	567	3053/2	3065/2	0.0		0	0	Dynamic	3/4	2	1	0						sfp													
572	567	3053/2	3065/2	3.0		0	0	Chord	3/4	2	1	3/4			1/2	3/2	8223														
572	567	3053/2	3065/2	0.0		0	0	Dynamic	3/4	3	1	0						sfp													
572	567	3053/2	3065/2	3.0		0	0	Chord	3/4	3	1	3/4			1/2	3/2	8224														
572	567	3053/2	3065/2	0.0		0	0	Dynamic	3/4	4	1	0						sfp													
572	567	3053/2	3065/2	3.0		0	0	Chord	3/4	4	1	3/4			1/2	3/2	8225														
573	568	3059/2	3071/2	0.0		0	0	Spanner	3/4	1	1	0																			
573	568	1530	1536	0.0		1/8	1/8	Dynamic	3/4	1	1	0						p													
573	568	1530	1536	0.5		1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	8226								841						
573	568	3061/2	3073/2	0.5		1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	8227								841						
573	568	1531	1537	0.5		3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	8228								841						
573	568	3063/2	3075/2	0.5		1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	8229								841						
573	568	1532	1538	0.5		5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	8230														
573	568	3063/2	3075/2	0.0		1/2	1/2	Dynamic	3/4	2	1	0						p													
573	568	3063/2	3075/2	1.0		1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	8231								842						
573	568	3063/2	3075/2	0.0		1/2	1/2	Dynamic	3/4	3	1	0						p													
573	568	3063/2	3075/2	1.0		1/2	1/2	Chord	3/4	3	1	1/4			1/4	1	8232														
573	568	3063/2	3075/2	0.0		1/2	1/2	Dynamic	3/4	4	1	0						p													
573	568	3063/2	3075/2	1.0		1/2	1/2	Chord	3/4	4	1	1/4			1/4	1	8233								843						
574	569	3065/2	3077/2	1.5		0	0	Chord	3/4	1	1	3/8			1/4	3/2	8234								844						
574	569	1534	1540	0.5		3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	8235								844						
574	569	3069/2	3081/2	1.0		1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	8236		articStaccatoAbove												
574	569	3065/2	3077/2	1.0		0	0	Chord	3/4	2	1	1/4			1/4	1	8237														
574	569	3065/2	3077/2	1.0		0	0	Chord	3/4	3	1	1/4			1/4	1	8238														
574	569	3065/2	3077/2	1.0		0	0	Chord	3/4	4	1	1/4			1/4	1	8239														
575	570	3071/2	3083/2	1.5		0	0	Chord	3/4	1	1	3/8			1/4	3/2	8240								845						
575	570	1537	1543	0.5		3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	8241								845						
575	570	3075/2	3087/2	1.0		1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	8242		articStaccatoAbove												
575	570	3071/2	3083/2	1.0		0	0	Chord	3/4	2	1	1/4			1/4	1	8243														
575	570	3071/2	3083/2	1.0		0	0	Chord	3/4	3	1	1/4			1/4	1	8244														
575	570	3071/2	3083/2	1.0		0	0	Chord	3/4	4	1	1/4			1/4	1	8245														
576	571	3077/2	3089/2	2.0		0	0	Chord	3/4	1	1	1/2			1/2	1	8246								846						
576	571	3081/2	3093/2	0.0		1/2	1/2	Chord	3/4	1	1	0	grace16		1/16	1	8247								846						
576	571	3081/2	3093/2	0.0		1/2	1/2	Chord	3/4	1	1	0	grace16		1/16	1	8248								846						
576	571	3081/2	3093/2	0.0		1/2	1/2	Chord	3/4	1	1	0	grace16		1/16	1	8249								846						
576	571	3081/2	3093/2	0.0		1/2	1/2	Chord	3/4	1	1	0	grace16		1/16	1	8250								846						
576	571	3081/2	3093/2	0.5		1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	8251								846						
576	571	1541	1547	0.5		5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	8252														
576	571	3079/2	3091/2	1.0		1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	8253								847						
576	571	3081/2	3093/2	1.0		1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	8254								847						
576	571	3079/2	3091/2	1.0		1/4	1/4	Chord	3/4	3	1	1/4			1/4	1	8255								848						
576	571	3081/2	3093/2	1.0		1/2	1/2	Chord	3/4	3	1	1/4			1/4	1	8256								848						
576	571	3079/2	3091/2	1.0		1/4	1/4	Chord	3/4	4	1	1/4			1/4	1	8257														
576	571	3081/2	3093/2	1.0		1/2	1/2	Chord	3/4	4	1	1/4			1/4	1	8258														
577	572	3083/2	3095/2	1.0		0	0	Chord	3/4	1	1	1/4			1/4	1	8259														
577	572	3083/2	3095/2	1.0		0	0	Chord	3/4	2	1	1/4			1/4	1	8260														
577	572	3083/2	3095/2	1.0		0	0	Chord	3/4	3	1	1/4			1/4	1	8261														
577	572	3083/2	3095/2	1.0		0	0	Chord	3/4	4	1	1/4			1/4	1	8262														
578	573	3089/2	3101/2	0.0		0	0	Spanner	3/4	1	1	0																14			
578	573	3089/2	3101/2	2.0		0	0	Chord	3/4	1	1	1/2			1/2	1	8263								849			14			
578	573	3093/2	3105/2	0.0		1/2	1/2	Chord	3/4	1	1	0	grace16		1/16	1	8264								849			14			
578	573	3093/2	3105/2	0.0		1/2	1/2	Chord	3/4	1	1	0	grace16		1/16	1	8265								849			14			
578	573	3093/2	3105/2	0.0		1/2	1/2	Chord	3/4	1	1	0	grace16		1/16	1	8266								849			14			
578	573	3093/2	3105/2	0.0		1/2	1/2	Chord	3/4	1	1	0	grace16		1/16	1	8267								849			14			
578	573	3093/2	3105/2	0.5		1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	8268								849			14			
578	573	1547	1553	0.5		5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	8269											14			
578	573	3091/2	3103/2	0.0		1/4	1/4	Spanner	3/4	2	1	0																15			
578	573	3091/2	3103/2	1.0		1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	8270								850			15			
578	573	3093/2	3105/2	1.0		1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	8271								850			15			
578	573	3091/2	3103/2	0.0		1/4	1/4	Spanner	3/4	3	1	0																16			
578	573	3091/2	3103/2	1.0		1/4	1/4	Chord	3/4	3	1	1/4			1/4	1	8272								851			16			
578	573	3093/2	3105/2	1.0		1/2	1/2	Chord	3/4	3	1	1/4			1/4	1	8273								851			16			
578	573	3091/2	3103/2	0.0		1/4	1/4	Spanner	3/4	4	1	0																17			
578	573	3091/2	3103/2	1.0		1/4	1/4	Chord	3/4	4	1	1/4			1/4	1	8274								852			17			
578	573	3093/2	3105/2	1.0		1/2	1/2	Chord	3/4	4	1	1/4			1/4	1	8275								852			17			
579	574	3095/2	3107/2	1.0		0	0	Chord	3/4	1	1	1/4			1/4	1	8276											14			
579	574	3095/2	3107/2	1.0		0	0	Chord	3/4	2	1	1/4			1/4	1	8277											15			
579	574	3095/2	3107/2	1.0		0	0	Chord	3/4	3	1	1/4			1/4	1	8278											16			
579	574	3095/2	3107/2	1.0		0	0	Chord	3/4	4	1	1/4			1/4	1	8279											17			
580	575	3101/2	3113/2	0.0		0	0	Dynamic	3/4	1	1	0						pp													
580	575	3101/2	3113/2	0.0		0	0	Spanner	3/4	1	1	0																			
580	575	3101/2	3113/2	1.0		0	0	Chord	3/4	1	1	1/4			1/4	1	8280														
580	575	3101/2	3113/2	0.0		0	0	Dynamic	3/4	2	1	0						pp													
580	575	3101/2	3113/2	0.0		0	0	Spanner	3/4	2	1	0																			
580	575	3101/2	3113/2	1.0		0	0	Chord	3/4	2	1	1/4			1/4	1	8281														
580	575	3101/2	3113/2	0.0		0	0	Dynamic	3/4	3	1	0						pp													
580	575	3101/2	3113/2	0.0		0	0	Spanner	3/4	3	1	0																			
580	575	3101/2	3113/2	1.0		0	0	Chord	3/4	3	1	1/4			1/4	1	8282														
580	575	3101/2	3113/2	0.0		0	0	Dynamic	3/4	4	1	0						pp													
580	575	3101/2	3113/2	0.0		0	0	Spanner	3/4	4	1	0																			
580	575	3101/2	3113/2	1.0		0	0	Chord	3/4	4	1	1/4			1/4	1	8283														
581	576	3107/2	3119/2	1.0		0	0	Chord	3/4	1	1	1/4			1/4	1	8284														
581	576	3107/2	3119/2	1.0		0	0	Chord	3/4	2	1	1/4			1/4	1	8285														
581	576	3107/2	3119/2	1.0		0	0	Chord	3/4	3	1	1/4			1/4	1	8286														
581	576	3107/2	3119/2	1.0		0	0	Chord	3/4	4	1	1/4			1/4	1	8287														
582	577	3113/2	3125/2	1.0		0	0	Chord	3/4	1	1	1/4			1/4	1	8288														
582	577	3113/2	3125/2	1.0		0	0	Chord	3/4	2	1	1/4			1/4	1	8289														
582	577	3113/2	3125/2	1.0		0	0	Chord	3/4	3	1	1/4			1/4	1	8290														
582	577	3113/2	3125/2	1.0		0	0	Chord	3/4	4	1	1/4			1/4	1	8291														
584	578	3125/2	3137/2	0.0		0	3/4	Tempo	2/2	1	1	0										Allegro	160.0	1.0							
584	578	3125/2	3137/2	0.0		0	3/4	Dynamic	2/2	1	1	0						p													
584	578	3125/2	3137/2	0.5		0	3/4	Chord	2/2	1	1	1/8			1/8	1	8292								853						
584	578	1563	1569	0.5		1/8	7/8	Chord	2/2	1	1	1/8			1/8	1	8293														
585	579	3127/2	3139/2	0.5		0	0	Chord	2/2	1	1	1/8			1/8	1	8294								854						
585	579	1564	1570	0.5		1/8	1/8	Chord	2/2	1	1	1/8			1/8	1	8295														
585	579	3129/2	3141/2	0.5		1/4	1/4	Chord	2/2	1	1	1/8			1/8	1	8296		articStaccatoAbove												
585	579	1565	1571	0.5		3/8	3/8	Chord	2/2	1	1	1/8			1/8	1	8297		articStaccatoAbove												
585	579	3131/2	3143/2	0.5		1/2	1/2	Chord	2/2	1	1	1/8			1/8	1	8298								855						
585	579	1566	1572	0.5		5/8	5/8	Chord	2/2	1	1	1/8			1/8	1	8299														
585	579	3133/2	3145/2	0.5		3/4	3/4	Chord	2/2	1	1	1/8			1/8	1	8300		articStaccatoAbove												
585	579	1567	1573	0.5		7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	8301		articStaccatoAbove												
585	579	3127/2	3139/2	0.0		0	0	Dynamic	2/2	2	1	0						p													
585	579	3127/2	3139/2	1.0		0	0	Chord	2/2	2	1	1/4			1/4	1	8302														
585	579	3131/2	3143/2	1.0		1/2	1/2	Chord	2/2	2	1	1/4			1/4	1	8303														
585	579	3127/2	3139/2	0.0		0	0	Dynamic	2/2	3	1	0						p													
585	579	3127/2	3139/2	1.0		0	0	Chord	2/2	3	1	1/4			1/4	1	8304														
585	579	3131/2	3143/2	1.0		1/2	1/2	Chord	2/2	3	1	1/4			1/4	1	8305														
585	579	3127/2	3139/2	0.0		0	0	Dynamic	2/2	4	1	0						p													
585	579	3127/2	3139/2	1.0		0	0	Chord	2/2	4	1	1/4			1/4	1	8306														
585	579	3131/2	3143/2	1.0		1/2	1/2	Chord	2/2	4	1	1/4			1/4	1	8307														
586	580	3135/2	3147/2	0.0		0	0	Chord	2/2	1	1	0	acciaccatura		1/8	1	8308														
586	580	3135/2	3147/2	0.5		0	0	Chord	2/2	1	1	1/8			1/8	1	8309		articStaccatoAbove												
586	580	1568	1574	0.5		1/8	1/8	Chord	2/2	1	1	1/8			1/8	1	8310		articStaccatoAbove												
586	580	3137/2	3149/2	0.5		1/4	1/4	Chord	2/2	1	1	1/8			1/8	1	8311		articStaccatoAbove												
586	580	1569	1575	0.5		3/8	3/8	Chord	2/2	1	1	1/8			1/8	1	8312		articStaccatoAbove												
586	580	3139/2	3151/2	0.5		1/2	1/2	Chord	2/2	1	1	1/8			1/8	1	8313		articStaccatoAbove												
586	580	1570	1576	0.5		5/8	5/8	Chord	2/2	1	1	1/8			1/8	1	8314		articStaccatoAbove												
586	580	3141/2	3153/2	0.5		3/4	3/4	Chord	2/2	1	1	1/8			1/8	1	8315		articStaccatoAbove												
586	580	1571	1577	0.5		7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	8316		articStaccatoAbove												
586	580	3135/2	3147/2	1.0		0	0	Chord	2/2	2	1	1/4			1/4	1	8317														
586	580	3141/2	3153/2	1.0		3/4	3/4	Chord	2/2	2	1	1/4			1/4	1	8318		articStaccatoAbove												
586	580	3135/2	3147/2	1.0		0	0	Chord	2/2	3	1	1/4			1/4	1	8319														
586	580	3141/2	3153/2	1.0		3/4	3/4	Chord	2/2	3	1	1/4			1/4	1	8320		articStaccatoBelow												
586	580	3135/2	3147/2	1.0		0	0	Chord	2/2	4	1	1/4			1/4	1	8321														
586	580	3141/2	3153/2	1.0		3/4	3/4	Chord	2/2	4	1	1/4			1/4	1	8322		articStaccatoBelow												
587	581	3143/2	3155/2	0.0		0	0	Spanner	2/2	1	1	0															135				
587	581	3143/2	3155/2	1.0		0	0	Chord	2/2	1	1	1/4			1/4	1	8323		articStaccatoAbove								135				
587	581	3145/2	3157/2	1.0		1/4	1/4	Chord	2/2	1	1	1/4			1/4	1	8324		articStaccatoAbove								135				
587	581	3147/2	3159/2	1.0		1/2	1/2	Chord	2/2	1	1	1/4			1/4	1	8325		articStaccatoAbove								135				
587	581	3149/2	3161/2	1.0		3/4	3/4	Chord	2/2	1	1	1/4			1/4	1	8326		articStaccatoAbove								135				
587	581	3143/2	3155/2	0.0		0	0	Spanner	2/2	2	1	0															136				
587	581	3143/2	3155/2	1.0		0	0	Chord	2/2	2	1	1/4			1/4	1	8327		articStaccatoAbove								136				
587	581	3145/2	3157/2	1.0		1/4	1/4	Chord	2/2	2	1	1/4			1/4	1	8328		articStaccatoAbove								136				
587	581	3147/2	3159/2	1.0		1/2	1/2	Chord	2/2	2	1	1/4			1/4	1	8329		articStaccatoAbove								136				
587	581	3149/2	3161/2	1.0		3/4	3/4	Chord	2/2	2	1	1/4			1/4	1	8330		articStaccatoAbove								136				
587	581	3143/2	3155/2	0.0		0	0	Spanner	2/2	3	1	0															137				
587	581	3143/2	3155/2	1.0		0	0	Chord	2/2	3	1	1/4			1/4	1	8331		articStaccatoBelow								137				
587	581	3145/2	3157/2	1.0		1/4	1/4	Chord	2/2	3	1	1/4			1/4	1	8332		articStaccatoBelow								137				
587	581	3147/2	3159/2	1.0		1/2	1/2	Chord	2/2	3	1	1/4			1/4	1	8333		articStaccatoBelow								137				
587	581	3149/2	3161/2	1.0		3/4	3/4	Chord	2/2	3	1	1/4			1/4	1	8334		articStaccatoBelow								137				
587	581	3143/2	3155/2	0.0		0	0	Spanner	2/2	4	1	0															138				
587	581	3143/2	3155/2	1.0		0	0	Chord	2/2	4	1	1/4			1/4	1	8335		articStaccatoBelow								138				
587	581	3145/2	3157/2	1.0		1/4	1/4	Chord	2/2	4	1	1/4			1/4	1	8336		articStaccatoBelow								138				
587	581	3147/2	3159/2	1.0		1/2	1/2	Chord	2/2	4	1	1/4			1/4	1	8337		articStaccatoBelow								138				
587	581	3149/2	3161/2	1.0		3/4	3/4	Chord	2/2	4	1	1/4			1/4	1	8338		articStaccatoBelow								138				
588	582	3151/2	3163/2	0.0		0	0	Dynamic	2/2	1	1	0						f													
588	582	3151/2	3163/2	0.0		0	0	Spanner	2/2	1	1	0																			
588	582	3151/2	3163/2	3.0		0	0	Chord	2/2	1	1	3/4			1/2	3/2	8339														
588	582	3157/2	3169/2	0.0		3/4	3/4	Dynamic	2/2	1	1	0						p													
588	582	3157/2	3169/2	0.5		3/4	3/4	Chord	2/2	1	1	1/8			1/8	1	8340								856						
588	582	1579	1585	0.5		7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	8341														
588	582	3151/2	3163/2	0.0		0	0	Dynamic	2/2	2	1	0						f													
588	582	3151/2	3163/2	0.0		0	0	Spanner	2/2	2	1	0																			
588	582	3151/2	3163/2	3.0		0	0	Chord	2/2	2	1	3/4			1/2	3/2	8342														
588	582	3151/2	3163/2	0.0		0	0	Dynamic	2/2	3	1	0						f													
588	582	3151/2	3163/2	0.0		0	0	Spanner	2/2	3	1	0																			
588	582	3151/2	3163/2	3.0		0	0	Chord	2/2	3	1	3/4			1/2	3/2	8343														
588	582	3151/2	3163/2	0.0		0	0	Dynamic	2/2	4	1	0						f													
588	582	3151/2	3163/2	0.0		0	0	Spanner	2/2	4	1	0																			
588	582	3151/2	3163/2	3.0		0	0	Chord	2/2	4	1	3/4			1/2	3/2	8344														
589	583	3159/2	3171/2	0.5		0	0	Chord	2/2	1	1	1/8			1/8	1	8345								857						
589	583	1580	1586	0.5		1/8	1/8	Chord	2/2	1	1	1/8			1/8	1	8346														
589	583	3161/2	3173/2	0.5		1/4	1/4	Chord	2/2	1	1	1/8			1/8	1	8347		articStaccatoAbove												
589	583	1581	1587	0.5		3/8	3/8	Chord	2/2	1	1	1/8			1/8	1	8348		articStaccatoAbove												
589	583	3163/2	3175/2	0.5		1/2	1/2	Chord	2/2	1	1	1/8			1/8	1	8349								858						
589	583	1582	1588	0.5		5/8	5/8	Chord	2/2	1	1	1/8			1/8	1	8350														
589	583	3165/2	3177/2	0.5		3/4	3/4	Chord	2/2	1	1	1/8			1/8	1	8351		articStaccatoAbove												
589	583	1583	1589	0.5		7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	8352		articStaccatoAbove												
589	583	3159/2	3171/2	0.0		0	0	Dynamic	2/2	2	1	0						p													
589	583	3159/2	3171/2	1.0		0	0	Chord	2/2	2	1	1/4			1/4	1	8353														
589	583	3163/2	3175/2	1.0		1/2	1/2	Chord	2/2	2	1	1/4			1/4	1	8354														
589	583	3159/2	3171/2	0.0		0	0	Dynamic	2/2	3	1	0						p													
589	583	3159/2	3171/2	1.0		0	0	Chord	2/2	3	1	1/4			1/4	1	8355														
589	583	3163/2	3175/2	1.0		1/2	1/2	Chord	2/2	3	1	1/4			1/4	1	8356														
589	583	3159/2	3171/2	0.0		0	0	Dynamic	2/2	4	1	0						p													
589	583	3159/2	3171/2	1.0		0	0	Chord	2/2	4	1	1/4			1/4	1	8357														
589	583	3163/2	3175/2	1.0		1/2	1/2	Chord	2/2	4	1	1/4			1/4	1	8358														
590	584	3167/2	3179/2	0.0		0	0	Chord	2/2	1	1	0	acciaccatura		1/8	1	8359														
590	584	3167/2	3179/2	0.5		0	0	Chord	2/2	1	1	1/8			1/8	1	8360		articStaccatoAbove												
590	584	1584	1590	0.5		1/8	1/8	Chord	2/2	1	1	1/8			1/8	1	8361		articStaccatoAbove												
590	584	3169/2	3181/2	0.5		1/4	1/4	Chord	2/2	1	1	1/8			1/8	1	8362		articStaccatoAbove												
590	584	1585	1591	0.5		3/8	3/8	Chord	2/2	1	1	1/8			1/8	1	8363		articStaccatoAbove												
590	584	3171/2	3183/2	0.5		1/2	1/2	Chord	2/2	1	1	1/8			1/8	1	8364														
590	584	1586	1592	0.5		5/8	5/8	Chord	2/2	1	1	1/8			1/8	1	8365														
590	584	3173/2	3185/2	0.5		3/4	3/4	Chord	2/2	1	1	1/8			1/8	1	8366														
590	584	1587	1593	0.5		7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	8367														
590	584	3167/2	3179/2	1.0		0	0	Chord	2/2	2	1	1/4			1/4	1	8368														
590	584	3173/2	3185/2	1.0		3/4	3/4	Chord	2/2	2	1	1/4			1/4	1	8369														
590	584	3167/2	3179/2	1.0		0	0	Chord	2/2	3	1	1/4			1/4	1	8370														
590	584	3173/2	3185/2	1.0		3/4	3/4	Chord	2/2	3	1	1/4			1/4	1	8371														
590	584	3167/2	3179/2	1.0		0	0	Chord	2/2	4	1	1/4			1/4	1	8372														
