mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	system_text	tempo	qpm	tempo_visible	slur	Trill:trill	diminuendo_line	HairPin:3_decresc.
330	305	681	683	0.25		1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	3291											
330	305	2725/4	2733/4	0.25		9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	3292											
330	305	1363/2	1367/2	0.25		5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	3293											
330	305	2727/4	2735/4	0.25		11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	3294											
331	306	684	686	0.5		1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	3295		articStaccatoAbove									
331	306	1369/2	1373/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	3296		articStaccatoAbove									
331	306	682	684	0.25		0	0	Chord	6/8	2	1	1/16		1/16	1	3297											
331	306	2729/4	2737/4	0.25		1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	3298											
331	306	1365/2	1369/2	0.25		1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	3299											
331	306	2731/4	2739/4	0.25		3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	3300											
331	306	683	685	0.25		1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	3301											
331	306	2733/4	2741/4	0.25		5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	3302											
331	306	1367/2	1371/2	0.25		3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	3303											
331	306	2735/4	2743/4	0.25		7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	3304											
331	306	684	686	0.25		1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	3305											
331	306	2737/4	2745/4	0.25		9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	3306											
331	306	1369/2	1373/2	0.25		5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	3307											
331	306	2739/4	2747/4	0.25		11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	3308											
332	307	685	687	1.0		0	0	Chord	6/8	1	1	1/4		1/4	1	3309								222			
332	307	686	688	0.5		1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	3310											
332	307	687	689	0.5		1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	3311		articStaccatoAbove									
332	307	1375/2	1379/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	3312		articStaccatoAbove									
332	307	685	687	0.25		0	0	Chord	6/8	2	1	1/16		1/16	1	3313											
332	307	2741/4	2749/4	0.25		1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	3314											
332	307	1371/2	1375/2	0.25		1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	3315											
332	307	2743/4	2751/4	0.25		3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	3316											
332	307	686	688	0.25		1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	3317											
332	307	2745/4	2753/4	0.25		5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	3318											
332	307	1373/2	1377/2	0.25		3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	3319											
332	307	2747/4	2755/4	0.25		7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	3320											
332	307	687	689	0.25		1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	3321											
332	307	2749/4	2757/4	0.25		9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	3322											
332	307	1375/2	1379/2	0.25		5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	3323											
332	307	2751/4	2759/4	0.25		11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	3324											
333	308	688	690	1.0		0	0	Chord	6/8	1	1	1/4		1/4	1	3325								223			
333	308	689	691	0.5		1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	3326											
333	308	690	692	0.5		1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	3327		articStaccatoAbove									
333	308	1381/2	1385/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	3328		articStaccatoAbove									
333	308	688	690	0.25		0	0	Chord	6/8	2	1	1/16		1/16	1	3329											
333	308	2753/4	2761/4	0.25		1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	3330											
333	308	1377/2	1381/2	0.25		1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	3331											
333	308	2755/4	2763/4	0.25		3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	3332											
333	308	689	691	0.25		1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	3333											
333	308	2757/4	2765/4	0.25		5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	3334											
333	308	1379/2	1383/2	0.25		3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	3335											
333	308	2759/4	2767/4	0.25		7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	3336											
333	308	690	692	0.25		1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	3337											
333	308	2761/4	2769/4	0.25		9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	3338											
333	308	1381/2	1385/2	0.25		5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	3339											
333	308	2763/4	2771/4	0.25		11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	3340											
334	309	691	693	1.0		0	0	Chord	6/8	1	1	1/4		1/4	1	3341											
334	309	691	693	0.25		0	0	Chord	6/8	2	1	1/16		1/16	1	3342											
334	309	2765/4	2773/4	0.25		1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	3343											
334	309	1383/2	1387/2	0.25		1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	3344											
334	309	2767/4	2775/4	0.25		3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	3345											
334	309	692	694	0.25		1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	3346											
334	309	2769/4	2777/4	0.25		5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	3347											
334	309	1385/2	1389/2	0.25		3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	3348											
334	309	2771/4	2779/4	0.25		7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	3349											
334	309	693	695	0.25		1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	3350											
334	309	2773/4	2781/4	0.25		9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	3351											
334	309	1387/2	1391/2	0.25		5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	3352											
334	309	2775/4	2783/4	0.25		11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	3353											
335	310	694	696	0.25		0	0	Chord	6/8	2	1	1/16		1/16	1	3354											
335	310	2777/4	2785/4	0.25		1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	3355											
335	310	1389/2	1393/2	0.25		1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	3356											
335	310	2779/4	2787/4	0.25		3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	3357											
335	310	695	697	0.25		1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	3358											
335	310	2781/4	2789/4	0.25		5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	3359											
335	310	1391/2	1395/2	0.25		3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	3360											
335	310	2783/4	2791/4	0.25		7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	3361											
335	310	696	698	0.25		1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	3362											
335	310	2785/4	2793/4	0.25		9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	3363											
335	310	1393/2	1397/2	0.25		5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	3364											
335	310	2787/4	2795/4	0.25		11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	3365											
336	311	697	699	0.25		0	0	Chord	6/8	2	1	1/16		1/16	1	3366											
336	311	2789/4	2797/4	0.25		1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	3367											
336	311	1395/2	1399/2	0.25		1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	3368											
336	311	2791/4	2799/4	0.25		3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	3369											
336	311	698	700	0.25		1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	3370											
336	311	2793/4	2801/4	0.25		5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	3371											
336	311	1397/2	1401/2	0.25		3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	3372											
336	311	2795/4	2803/4	0.25		7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	3373											
336	311	699	701	0.25		1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	3374											
336	311	2797/4	2805/4	0.25		9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	3375											
336	311	1399/2	1403/2	0.25		5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	3376											
336	311	2799/4	2807/4	0.25		11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	3377											
337	312	700	702	0.25		0	0	Chord	6/8	2	1	1/16		1/16	1	3378											
337	312	2801/4	2809/4	0.25		1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	3379											
337	312	1401/2	1405/2	0.25		1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	3380											
337	312	2803/4	2811/4	0.25		3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	3381											
337	312	701	703	0.25		1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	3382											
337	312	2805/4	2813/4	0.25		5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	3383											
337	312	1403/2	1407/2	0.25		3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	3384											
337	312	2807/4	2815/4	0.25		7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	3385											
337	312	702	704	0.25		1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	3386											
337	312	2809/4	2817/4	0.25		9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	3387											
337	312	1405/2	1409/2	0.25		5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	3388											
337	312	2811/4	2819/4	0.25		11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	3389											
338	313	703	705	0.25		0	0	Chord	6/8	2	1	1/16		1/16	1	3390											
338	313	2813/4	2821/4	0.25		1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	3391											
338	313	1407/2	1411/2	0.25		1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	3392											
338	313	2815/4	2823/4	0.25		3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	3393											
338	313	704	706	0.25		1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	3394											
338	313	2817/4	2825/4	0.25		5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	3395											
338	313	1409/2	1413/2	0.25		3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	3396											
338	313	2819/4	2827/4	0.25		7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	3397											
338	313	705	707	0.25		1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	3398											
338	313	2821/4	2829/4	0.25		9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	3399											
338	313	1411/2	1415/2	0.25		5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	3400											
338	313	2823/4	2831/4	0.25		11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	3401											
339	314	708	710	0.5		1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	3402		articStaccatoAbove									
339	314	1417/2	1421/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	3403		articStaccatoAbove									
339	314	706	708	0.25		0	0	Chord	6/8	2	1	1/16		1/16	1	3404											
339	314	2825/4	2833/4	0.25		1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	3405											
339	314	1413/2	1417/2	0.25		1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	3406											
339	314	2827/4	2835/4	0.25		3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	3407											
339	314	707	709	0.25		1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	3408											
339	314	2829/4	2837/4	0.25		5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	3409											
339	314	1415/2	1419/2	0.25		3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	3410											
339	314	2831/4	2839/4	0.25		7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	3411											
339	314	708	710	0.25		1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	3412											
339	314	2833/4	2841/4	0.25		9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	3413											
339	314	1417/2	1421/2	0.25		5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	3414											
339	314	2835/4	2843/4	0.25		11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	3415											
340	315	709	711	1.0		0	0	Chord	6/8	1	1	1/4		1/4	1	3416								224			
340	315	710	712	0.5		1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	3417											
340	315	711	713	0.5		1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	3418		articStaccatoAbove									
340	315	1423/2	1427/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	3419		articStaccatoAbove									
340	315	709	711	0.25		0	0	Chord	6/8	2	1	1/16		1/16	1	3420											
340	315	2837/4	2845/4	0.25		1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	3421											
340	315	1419/2	1423/2	0.25		1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	3422											
340	315	2839/4	2847/4	0.25		3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	3423											
340	315	710	712	0.25		1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	3424											
340	315	2841/4	2849/4	0.25		5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	3425											
340	315	1421/2	1425/2	0.25		3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	3426											
340	315	2843/4	2851/4	0.25		7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	3427											
340	315	711	713	0.25		1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	3428											
340	315	2845/4	2853/4	0.25		9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	3429											
340	315	1423/2	1427/2	0.25		5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	3430											
340	315	2847/4	2855/4	0.25		11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	3431											
341	316	712	714	1.0		0	0	Chord	6/8	1	1	1/4		1/4	1	3432								225			
341	316	713	715	0.5		1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	3433											
341	316	714	716	0.5		1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	3434		articStaccatoAbove									
341	316	1429/2	1433/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	3435		articStaccatoAbove									
341	316	712	714	0.25		0	0	Chord	6/8	2	1	1/16		1/16	1	3436											
341	316	2849/4	2857/4	0.25		1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	3437											
341	316	1425/2	1429/2	0.25		1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	3438											
341	316	2851/4	2859/4	0.25		3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	3439											
341	316	713	715	0.25		1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	3440											
341	316	2853/4	2861/4	0.25		5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	3441											
341	316	1427/2	1431/2	0.25		3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	3442											
341	316	2855/4	2863/4	0.25		7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	3443											
341	316	714	716	0.25		1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	3444											
341	316	2857/4	2865/4	0.25		9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	3445											
341	316	1429/2	1433/2	0.25		5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	3446											
341	316	2859/4	2867/4	0.25		11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	3447											
342	317	715	717	1.0		0	0	Chord	6/8	1	1	1/4		1/4	1	3448											
342	317	715	717	0.25		0	0	Chord	6/8	2	1	1/16		1/16	1	3449											
342	317	2861/4	2869/4	0.25		1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	3450											
342	317	1431/2	1435/2	0.25		1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	3451											
342	317	2863/4	2871/4	0.25		3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	3452											
342	317	716	718	0.25		1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	3453											
342	317	2865/4	2873/4	0.25		5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	3454											
342	317	1433/2	1437/2	0.25		3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	3455											
342	317	2867/4	2875/4	0.25		7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	3456											
342	317	717	719	0.25		1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	3457											
342	317	2869/4	2877/4	0.25		9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	3458											
342	317	1435/2	1439/2	0.25		5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	3459											
342	317	2871/4	2879/4	0.25		11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	3460											
343	318	718	720	0.25		0	0	Chord	6/8	2	1	1/16		1/16	1	3461											
343	318	2873/4	2881/4	0.25		1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	3462											
343	318	1437/2	1441/2	0.25		1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	3463											
343	318	2875/4	2883/4	0.25		3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	3464											
343	318	719	721	0.25		1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	3465											
343	318	2877/4	2885/4	0.25		5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	3466											
343	318	1439/2	1443/2	0.25		3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	3467											
343	318	2879/4	2887/4	0.25		7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	3468											
343	318	720	722	0.25		1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	3469											
343	318	2881/4	2889/4	0.25		9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	3470											
343	318	1441/2	1445/2	0.25		5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	3471											
343	318	2883/4	2891/4	0.25		11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	3472											
344	319	721	723	0.25		0	0	Chord	6/8	2	1	1/16		1/16	1	3473											
344	319	2885/4	2893/4	0.25		1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	3474											
344	319	1443/2	1447/2	0.25		1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	3475											
344	319	2887/4	2895/4	0.25		3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	3476											
344	319	722	724	0.25		1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	3477											
344	319	2889/4	2897/4	0.25		5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	3478											
344	319	1445/2	1449/2	0.25		3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	3479											
344	319	2891/4	2899/4	0.25		7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	3480											
344	319	723	725	0.25		1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	3481											
344	319	2893/4	2901/4	0.25		9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	3482											
344	319	1447/2	1451/2	0.25		5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	3483											
344	319	2895/4	2903/4	0.25		11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	3484											
345	320	724	726	0.25		0	0	Chord	6/8	2	1	1/16		1/16	1	3485											
345	320	2897/4	2905/4	0.25		1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	3486											
345	320	1449/2	1453/2	0.25		1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	3487											
345	320	2899/4	2907/4	0.25		3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	3488											
345	320	725	727	0.25		1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	3489											
345	320	2901/4	2909/4	0.25		5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	3490											
345	320	1451/2	1455/2	0.25		3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	3491											
345	320	2903/4	2911/4	0.25		7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	3492											
345	320	726	728	0.25		1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	3493											
345	320	2905/4	2913/4	0.25		9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	3494											
345	320	1453/2	1457/2	0.25		5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	3495											
345	320	2907/4	2915/4	0.25		11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	3496											
346	321	727	729	0.25		0	0	Chord	6/8	2	1	1/16		1/16	1	3497											
346	321	2909/4	2917/4	0.25		1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	3498											
346	321	1455/2	1459/2	0.25		1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	3499											
346	321	2911/4	2919/4	0.25		3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	3500											
346	321	728	730	0.25		1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	3501											
346	321	2913/4	2921/4	0.25		5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	3502											
346	321	1457/2	1461/2	0.25		3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	3503											
346	321	2915/4	2923/4	0.25		7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	3504											
346	321	729	731	0.25		1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	3505											
346	321	2917/4	2925/4	0.25		9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	3506											
346	321	1459/2	1463/2	0.25		5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	3507											
346	321	2919/4	2927/4	0.25		11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	3508											
347	322	732	734	0.5		1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	3509		articStaccatoAbove									
347	322	1465/2	1469/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	3510		articStaccatoAbove									
347	322	730	732	0.25		0	0	Chord	6/8	2	1	1/16		1/16	1	3511											
347	322	2921/4	2929/4	0.25		1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	3512											
347	322	1461/2	1465/2	0.25		1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	3513											
347	322	2923/4	2931/4	0.25		3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	3514											
347	322	731	733	0.25		1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	3515											
347	322	2925/4	2933/4	0.25		5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	3516											
347	322	1463/2	1467/2	0.25		3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	3517											
347	322	2927/4	2935/4	0.25		7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	3518											
347	322	732	734	0.25		1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	3519											
347	322	2929/4	2937/4	0.25		9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	3520											
347	322	1465/2	1469/2	0.25		5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	3521											
347	322	2931/4	2939/4	0.25		11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	3522											
348	323	733	735	1.0		0	0	Chord	6/8	1	1	1/4		1/4	1	3523								226			
348	323	734	736	0.5		1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	3524											
348	323	735	737	0.5		1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	3525		articStaccatoAbove									
348	323	1471/2	1475/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	3526		articStaccatoAbove									
348	323	733	735	0.25		0	0	Chord	6/8	2	1	1/16		1/16	1	3527											
348	323	2933/4	2941/4	0.25		1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	3528											
348	323	1467/2	1471/2	0.25		1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	3529											
348	323	2935/4	2943/4	0.25		3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	3530											
348	323	734	736	0.25		1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	3531											
348	323	2937/4	2945/4	0.25		5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	3532											
348	323	1469/2	1473/2	0.25		3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	3533											
348	323	2939/4	2947/4	0.25		7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	3534											
348	323	735	737	0.25		1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	3535											
348	323	2941/4	2949/4	0.25		9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	3536											
348	323	1471/2	1475/2	0.25		5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	3537											
348	323	2943/4	2951/4	0.25		11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	3538											
349	324	736	738	1.0		0	0	Chord	6/8	1	1	1/4		1/4	1	3539								227			
349	324	737	739	0.5		1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	3540											
349	324	738	740	0.5		1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	3541		articStaccatoAbove									
349	324	1477/2	1481/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	3542		articStaccatoAbove									
349	324	736	738	0.25		0	0	Chord	6/8	2	1	1/16		1/16	1	3543											
349	324	2945/4	2953/4	0.25		1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	3544											
349	324	1473/2	1477/2	0.25		1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	3545											
349	324	2947/4	2955/4	0.25		3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	3546											
349	324	737	739	0.25		1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	3547											
349	324	2949/4	2957/4	0.25		5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	3548											
349	324	1475/2	1479/2	0.25		3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	3549											
349	324	2951/4	2959/4	0.25		7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	3550											
349	324	738	740	0.25		1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	3551											
349	324	2953/4	2961/4	0.25		9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	3552											
349	324	1477/2	1481/2	0.25		5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	3553											
349	324	2955/4	2963/4	0.25		11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	3554											
350	325	739	741	1.0		0	0	Chord	6/8	1	1	1/4		1/4	1	3555											
350	325	741	743	0.5		1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	3556		articStaccatoBelow									
350	325	1483/2	1487/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	3557		articStaccatoBelow									
350	325	739	741	0.25		0	0	Chord	6/8	2	1	1/16		1/16	1	3558											
350	325	2957/4	2965/4	0.25		1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	3559											
350	325	1479/2	1483/2	0.25		1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	3560											
350	325	2959/4	2967/4	0.25		3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	3561											
350	325	740	742	0.25		1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	3562											
350	325	2961/4	2969/4	0.25		5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	3563											
350	325	1481/2	1485/2	0.25		3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	3564											
